order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
UD042H,1,4,2,2022/12/3 19:17,2022/12/3 19:17,5829,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:27,2022/12/3 19:31,2022/12/3 19:42,0
XP249S,1,4,2,2022/12/3 19:17,2022/12/3 19:17,30082,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:22,2022/12/3 19:33,2022/12/3 19:50,0
WF329M,1,4,2,2022/12/3 19:17,2022/12/3 19:17,43567,2022/12/3 20:10,2022/12/3 20:40,2022/12/3 19:35,2022/12/3 19:48,2022/12/3 20:02,0
DB629K,1,4,2,2022/12/3 19:17,2022/12/3 19:17,2855,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:22,2022/12/3 19:24,2022/12/3 19:34,0
OR562D,1,4,2,2022/12/3 19:17,2022/12/3 19:17,64840,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:27,2022/12/3 19:32,2022/12/3 19:48,0
EV930P,1,4,2,2022/12/3 19:18,2022/12/3 19:17,40664,2022/12/3 20:10,2022/12/3 20:40,2022/12/3 19:19,2022/12/3 19:30,2022/12/3 19:42,1
DO164P,1,4,2,2022/12/3 19:17,2022/12/3 19:17,75065,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:49,2022/12/3 20:08,2022/12/3 20:15,0
WO927R,1,4,2,2022/12/3 19:17,2022/12/3 19:17,77784,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:33,2022/12/3 19:51,2022/12/3 20:05,0
HO042F,1,4,2,2022/12/3 19:17,2022/12/3 19:17,57718,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:22,2022/12/3 19:30,2022/12/3 19:39,0
IT872G,1,4,2,2022/12/3 19:17,2022/12/3 19:17,56835,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:32,2022/12/3 19:48,2022/12/3 20:04,0
YQ564G,1,4,2,2022/12/3 19:17,2022/12/3 19:17,57012,2022/12/3 19:35,2022/12/3 20:05,2022/12/3 19:21,2022/12/3 19:35,2022/12/3 19:42,0
US452G,1,4,2,2022/12/3 19:17,2022/12/3 19:17,20119,2022/12/3 19:58,2022/12/3 20:28,2022/12/3 19:38,2022/12/3 19:48,2022/12/3 19:59,0
ZJ192I,1,4,2,2022/12/3 19:19,2022/12/3 19:17,19824,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:21,2022/12/3 19:30,2022/12/3 19:41,0
UI569U,1,4,2,2022/12/3 19:17,2022/12/3 19:17,39170,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:31,2022/12/3 19:36,2022/12/3 19:48,0
YV709U,1,3,2,,2022/12/3 19:17,0,2022/12/3 19:55,2022/12/3 20:25,,,,1
WO312J,1,4,2,2022/12/3 19:21,2022/12/3 19:17,77795,2022/12/3 19:40,2022/12/3 20:10,2022/12/3 19:23,2022/12/3 19:30,2022/12/3 19:33,0
AJ145H,1,4,2,2022/12/3 19:17,2022/12/3 19:17,11393,2022/12/3 20:05,2022/12/3 20:35,2022/12/3 19:31,2022/12/3 19:46,2022/12/3 20:07,0
TP879Y,1,4,2,2022/12/3 19:18,2022/12/3 19:17,18302,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:27,2022/12/3 19:35,2022/12/3 19:48,0
EH958F,1,4,2,2022/12/3 19:17,2022/12/3 19:17,3357,2022/12/3 19:43,2022/12/3 20:13,2022/12/3 19:26,2022/12/3 19:37,2022/12/3 19:41,0
HS453E,1,4,2,2022/12/3 19:19,2022/12/3 19:17,12395,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:22,2022/12/3 19:30,2022/12/3 19:40,0
CZ751T,1,4,2,2022/12/3 19:17,2022/12/3 19:17,65812,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:29,2022/12/3 19:40,2022/12/3 19:51,0
MU479Q,1,3,2,,2022/12/3 19:17,0,2022/12/3 19:45,2022/12/3 20:15,,,,0
YA243C,1,4,2,2022/12/3 19:18,2022/12/3 19:17,1497,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:28,2022/12/3 19:46,2022/12/3 19:55,0
YE725H,1,4,2,2022/12/3 19:18,2022/12/3 19:17,61575,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:28,2022/12/3 19:45,2022/12/3 19:56,0
VQ051T,1,3,2,,2022/12/3 19:17,0,2022/12/3 20:00,2022/12/3 20:30,,,,0
GD129J,1,4,2,2022/12/3 19:18,2022/12/3 19:17,59718,2022/12/3 19:58,2022/12/3 20:28,2022/12/3 19:37,2022/12/3 19:48,2022/12/3 20:00,0
ZK023O,1,4,2,2022/12/3 19:17,2022/12/3 19:17,41772,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:22,2022/12/3 19:33,2022/12/3 19:47,0
YF723Q,1,4,2,2022/12/3 19:18,2022/12/3 19:17,46535,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:18,2022/12/3 19:33,2022/12/3 19:44,1
VL730S,1,4,2,2022/12/3 19:18,2022/12/3 19:17,23982,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:29,2022/12/3 19:40,2022/12/3 19:51,0
XB310B,1,6,2,,2022/12/3 19:18,0,2022/12/3 19:51,2022/12/3 20:21,,,,0
CJ653M,1,4,2,2022/12/3 19:18,2022/12/3 19:18,12258,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:18,2022/12/3 19:34,2022/12/3 19:40,1
NZ408E,1,4,2,2022/12/3 19:18,2022/12/3 19:18,45296,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:21,2022/12/3 19:42,2022/12/3 19:53,1
OM678O,1,4,2,2022/12/3 19:18,2022/12/3 19:18,78154,2022/12/3 20:11,2022/12/3 20:41,2022/12/3 19:34,2022/12/3 19:44,2022/12/3 20:08,0
BD092A,1,4,2,2022/12/3 19:18,2022/12/3 19:18,67761,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:31,2022/12/3 19:37,2022/12/3 19:57,0
CK749X,1,4,2,2022/12/3 19:19,2022/12/3 19:18,35130,2022/12/3 20:01,2022/12/3 20:31,2022/12/3 19:32,2022/12/3 19:40,2022/12/3 19:53,0
VI468D,1,4,2,2022/12/3 19:19,2022/12/3 19:18,76273,2022/12/3 19:49,2022/12/3 20:19,2022/12/3 19:31,2022/12/3 19:51,2022/12/3 20:00,0
RP354Q,1,4,2,2022/12/3 19:18,2022/12/3 19:18,17723,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:42,2022/12/3 19:52,2022/12/3 19:59,0
KB571R,1,4,2,2022/12/3 19:18,2022/12/3 19:18,5332,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:22,2022/12/3 19:36,2022/12/3 19:53,0
CK916S,1,4,2,2022/12/3 19:22,2022/12/3 19:18,18326,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:45,2022/12/3 20:00,2022/12/3 20:08,0
FN572R,1,4,2,2022/12/3 19:18,2022/12/3 19:18,62126,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:21,2022/12/3 19:25,2022/12/3 19:31,0
EK583O,1,4,2,2022/12/3 19:22,2022/12/3 19:18,53121,2022/12/3 20:09,2022/12/3 20:39,2022/12/3 19:25,2022/12/3 19:29,2022/12/3 19:39,0
DU832D,1,6,2,,2022/12/3 19:18,0,2022/12/3 20:11,2022/12/3 20:41,,,,0
AN738D,1,42,2,2022/12/3 19:18,2022/12/3 19:18,0,2022/12/3 20:11,2022/12/3 20:41,,,,0
YE427P,1,7,2,2022/12/3 19:18,2022/12/3 19:18,62313,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:28,,,0
BH025I,1,4,2,2022/12/3 19:21,2022/12/3 19:18,46306,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:30,2022/12/3 19:43,2022/12/3 19:55,0
XV183X,1,6,2,,2022/12/3 19:18,0,2022/12/3 19:56,2022/12/3 20:26,,,,0
NT684M,1,4,2,2022/12/3 19:19,2022/12/3 19:18,36980,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:28,2022/12/3 19:35,2022/12/3 19:45,0
AV047U,1,4,2,2022/12/3 19:19,2022/12/3 19:18,32024,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:24,2022/12/3 19:42,2022/12/3 19:48,0
VU357D,1,4,2,2022/12/3 19:18,2022/12/3 19:18,54752,2022/12/3 20:03,2022/12/3 20:33,2022/12/3 19:18,2022/12/3 19:27,2022/12/3 19:51,1
WD507F,1,4,2,2022/12/3 19:18,2022/12/3 19:18,46104,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:23,2022/12/3 19:35,2022/12/3 19:53,0
RP491U,1,4,2,2022/12/3 19:18,2022/12/3 19:18,22579,2022/12/3 20:06,2022/12/3 20:36,2022/12/3 19:28,2022/12/3 19:36,2022/12/3 19:53,0
WY637W,1,4,2,2022/12/3 19:18,2022/12/3 19:18,50810,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:24,2022/12/3 19:37,2022/12/3 19:53,0
AY418F,1,4,2,2022/12/3 19:19,2022/12/3 19:18,58392,2022/12/3 19:53,2022/12/3 20:23,2022/12/3 19:21,2022/12/3 19:34,2022/12/3 19:50,0
YI897K,1,4,2,2022/12/3 19:34,2022/12/3 19:18,46459,2022/12/3 20:21,2022/12/3 20:51,2022/12/3 19:34,2022/12/3 19:41,2022/12/3 20:04,0
VN702Z,1,4,2,2022/12/3 19:19,2022/12/3 19:18,14294,2022/12/3 20:06,2022/12/3 20:36,2022/12/3 19:28,2022/12/3 19:34,2022/12/3 19:56,0
QD278B,1,4,2,2022/12/3 19:18,2022/12/3 19:18,13294,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:30,2022/12/3 19:33,2022/12/3 19:39,0
MC365A,1,3,2,,2022/12/3 19:18,0,2022/12/3 19:46,2022/12/3 20:16,,,,0
KI784E,1,4,2,2022/12/3 19:18,2022/12/3 19:18,38643,2022/12/3 20:15,2022/12/3 20:45,2022/12/3 19:32,2022/12/3 19:45,2022/12/3 19:58,0
HY259P,1,4,2,2022/12/3 19:19,2022/12/3 19:18,4844,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:24,2022/12/3 19:30,2022/12/3 19:43,0
IX701E,1,4,2,2022/12/3 19:18,2022/12/3 19:18,40022,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:22,2022/12/3 19:34,2022/12/3 19:41,1
WO054A,1,4,2,2022/12/3 19:20,2022/12/3 19:18,78158,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:23,2022/12/3 19:35,2022/12/3 19:43,0
MS180U,1,4,2,2022/12/3 19:19,2022/12/3 19:18,66486,2022/12/3 20:06,2022/12/3 20:36,2022/12/3 19:35,2022/12/3 19:45,2022/12/3 20:15,0
TW125Y,1,4,2,2022/12/3 19:19,2022/12/3 19:19,11645,2022/12/3 19:53,2022/12/3 20:23,2022/12/3 19:20,2022/12/3 19:30,2022/12/3 19:48,0
ZR893R,1,4,2,2022/12/3 19:20,2022/12/3 19:18,28249,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:30,2022/12/3 19:38,2022/12/3 19:47,0
HV475A,1,4,2,2022/12/3 19:19,2022/12/3 19:19,33632,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:32,2022/12/3 19:44,2022/12/3 19:49,0
YL460T,1,4,2,2022/12/3 19:19,2022/12/3 19:19,34313,2022/12/3 20:07,2022/12/3 20:37,2022/12/3 19:36,2022/12/3 19:51,2022/12/3 20:12,0
FQ629C,1,4,2,2022/12/3 19:19,2022/12/3 19:19,25888,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:20,2022/12/3 19:27,2022/12/3 19:46,0
XQ475X,1,4,2,2022/12/3 19:19,2022/12/3 19:19,12340,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:30,2022/12/3 19:40,2022/12/3 19:48,0
PQ089J,1,4,2,2022/12/3 19:19,2022/12/3 19:19,30029,2022/12/3 19:57,2022/12/3 20:27,2022/12/3 19:25,2022/12/3 19:34,2022/12/3 19:53,0
AW497B,1,4,2,2022/12/3 19:21,2022/12/3 19:19,54411,2022/12/3 20:07,2022/12/3 20:37,2022/12/3 19:29,2022/12/3 19:36,2022/12/3 19:43,0
TO084F,1,4,2,2022/12/3 19:20,2022/12/3 19:19,20094,2022/12/3 19:59,2022/12/3 20:29,2022/12/3 19:20,2022/12/3 19:33,2022/12/3 19:56,1
KY271Z,1,4,2,2022/12/3 19:20,2022/12/3 19:19,4939,2022/12/3 20:02,2022/12/3 20:32,2022/12/3 19:52,2022/12/3 20:08,2022/12/3 20:14,0
PA916X,1,4,2,2022/12/3 19:19,2022/12/3 19:19,35332,2022/12/3 19:42,2022/12/3 20:12,2022/12/3 19:34,2022/12/3 19:46,2022/12/3 19:57,0
ZE163Q,1,4,2,2022/12/3 19:23,2022/12/3 19:19,57974,2022/12/3 19:42,2022/12/3 20:12,2022/12/3 19:24,2022/12/3 19:33,2022/12/3 19:38,0
YZ376Y,1,4,2,2022/12/3 19:19,2022/12/3 19:19,48054,2022/12/3 20:07,2022/12/3 20:37,2022/12/3 19:22,2022/12/3 19:44,2022/12/3 19:57,1
JV735P,1,4,2,2022/12/3 19:19,2022/12/3 19:19,77652,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:36,2022/12/3 19:49,2022/12/3 19:55,0
KQ359G,1,4,2,2022/12/3 19:21,2022/12/3 19:19,5367,2022/12/3 19:42,2022/12/3 20:12,2022/12/3 19:22,2022/12/3 19:31,2022/12/3 19:34,0
XG190E,1,4,2,2022/12/3 19:19,2022/12/3 19:19,5305,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:24,2022/12/3 19:32,2022/12/3 19:54,0
OC092N,1,4,2,2022/12/3 19:21,2022/12/3 19:19,489,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:27,2022/12/3 19:32,2022/12/3 19:46,0
CP294T,1,4,2,2022/12/3 19:19,2022/12/3 19:19,9292,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:30,2022/12/3 19:39,2022/12/3 19:55,0
ML281D,1,4,2,2022/12/3 19:19,2022/12/3 19:19,58213,2022/12/3 19:42,2022/12/3 20:12,2022/12/3 19:25,2022/12/3 19:45,2022/12/3 19:50,0
FL615C,1,4,2,2022/12/3 19:19,2022/12/3 19:19,53319,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:33,2022/12/3 19:41,2022/12/3 19:46,0
HQ407J,1,4,2,2022/12/3 19:19,2022/12/3 19:19,70286,2022/12/3 20:02,2022/12/3 20:32,2022/12/3 19:40,2022/12/3 20:06,2022/12/3 20:15,0
IO921J,1,4,2,2022/12/3 19:19,2022/12/3 19:19,74039,2022/12/3 19:42,2022/12/3 20:12,2022/12/3 19:22,2022/12/3 19:27,2022/12/3 19:34,0
OV709A,1,4,2,2022/12/3 19:19,2022/12/3 19:19,72310,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:34,2022/12/3 19:42,2022/12/3 19:48,0
GB748V,1,4,2,2022/12/3 19:19,2022/12/3 19:19,75739,2022/12/3 19:47,2022/12/3 20:17,2022/12/3 19:53,2022/12/3 20:02,2022/12/3 20:09,0
LP854E,1,91,2,2022/12/3 19:20,2022/12/3 19:19,0,2022/12/3 19:47,2022/12/3 20:17,,,,1
OZ943V,1,4,2,2022/12/3 19:20,2022/12/3 19:19,41767,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:29,2022/12/3 19:43,2022/12/3 19:53,0
SZ820A,1,4,2,2022/12/3 19:20,2022/12/3 19:19,16278,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:37,2022/12/3 19:47,2022/12/3 20:06,0
RD428O,1,4,2,2022/12/3 19:20,2022/12/3 19:19,3405,2022/12/3 19:58,2022/12/3 20:28,2022/12/3 19:38,2022/12/3 20:05,2022/12/3 20:14,0
IJ093V,1,4,2,2022/12/3 19:20,2022/12/3 19:19,71008,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:30,2022/12/3 19:39,2022/12/3 19:51,0
TJ471C,1,4,2,2022/12/3 19:20,2022/12/3 19:19,33848,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:34,2022/12/3 19:38,2022/12/3 19:45,0
PN259R,1,4,2,2022/12/3 19:20,2022/12/3 19:19,815,2022/12/3 20:05,2022/12/3 20:35,2022/12/3 19:37,2022/12/3 19:45,2022/12/3 20:02,0
WY215Z,1,4,2,2022/12/3 19:20,2022/12/3 19:19,53178,2022/12/3 19:37,2022/12/3 20:07,2022/12/3 19:25,2022/12/3 19:40,2022/12/3 19:49,0
VN731N,1,91,2,2022/12/3 19:20,2022/12/3 19:20,0,2022/12/3 19:42,2022/12/3 20:12,,,,1
PM546C,1,4,2,2022/12/3 19:20,2022/12/3 19:20,31028,2022/12/3 19:43,2022/12/3 20:13,2022/12/3 19:20,2022/12/3 19:27,2022/12/3 19:35,1
GZ370Y,1,4,2,2022/12/3 19:20,2022/12/3 19:20,11931,2022/12/3 20:03,2022/12/3 20:33,2022/12/3 19:26,2022/12/3 19:38,2022/12/3 20:01,0
NO063B,1,4,2,2022/12/3 19:20,2022/12/3 19:20,66134,2022/12/3 19:43,2022/12/3 20:13,2022/12/3 19:25,2022/12/3 19:41,2022/12/3 19:49,0
GR086X,1,4,2,2022/12/3 19:21,2022/12/3 19:20,32247,2022/12/3 20:02,2022/12/3 20:32,2022/12/3 19:49,2022/12/3 20:00,2022/12/3 20:05,0
TG172U,1,4,2,2022/12/3 19:20,2022/12/3 19:20,3261,2022/12/3 19:56,2022/12/3 20:26,2022/12/3 19:40,2022/12/3 19:51,2022/12/3 19:59,0
HN946S,1,4,2,2022/12/3 19:20,2022/12/3 19:20,421,2022/12/3 19:48,2022/12/3 20:18,2022/12/3 19:28,2022/12/3 19:40,2022/12/3 19:51,0
SC581T,1,4,2,2022/12/3 19:20,2022/12/3 19:20,21826,2022/12/3 20:08,2022/12/3 20:38,2022/12/3 19:30,2022/12/3 19:37,2022/12/3 19:52,0
LE863Z,1,4,2,2022/12/3 19:20,2022/12/3 19:20,64678,2022/12/3 19:58,2022/12/3 20:28,2022/12/3 19:30,2022/12/3 19:40,2022/12/3 19:50,0
AW609A,1,4,2,2022/12/3 19:20,2022/12/3 19:20,13407,2022/12/3 20:15,2022/12/3 20:45,2022/12/3 19:40,2022/12/3 19:45,2022/12/3 19:54,0
OF541Z,1,4,2,2022/12/3 19:20,2022/12/3 19:20,19783,2022/12/3 20:08,2022/12/3 20:38,2022/12/3 19:40,2022/12/3 19:55,2022/12/3 20:11,0
BC951X,1,4,2,2022/12/3 19:21,2022/12/3 19:20,20364,2022/12/3 19:48,2022/12/3 20:18,2022/12/3 19:26,2022/12/3 19:37,2022/12/3 19:43,0
NV425Q,1,91,2,2022/12/3 19:20,2022/12/3 19:20,0,2022/12/3 19:58,2022/12/3 20:28,,,,1
XU092J,1,4,2,2022/12/3 19:20,2022/12/3 19:20,73725,2022/12/3 19:48,2022/12/3 20:18,2022/12/3 19:32,2022/12/3 19:41,2022/12/3 19:45,0
AJ182V,1,4,2,2022/12/3 19:22,2022/12/3 19:20,46112,2022/12/3 20:03,2022/12/3 20:33,2022/12/3 19:39,2022/12/3 19:50,2022/12/3 20:08,0
TE801P,1,4,2,2022/12/3 19:22,2022/12/3 19:20,20009,2022/12/3 20:13,2022/12/3 20:43,2022/12/3 19:45,2022/12/3 19:45,2022/12/3 19:55,0
NV398P,1,3,2,,2022/12/3 19:20,0,2022/12/3 19:53,2022/12/3 20:23,,,,1
MU516J,1,4,2,2022/12/3 19:21,2022/12/3 19:20,21495,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:21,2022/12/3 19:28,2022/12/3 19:41,0
FD451U,1,4,2,2022/12/3 19:21,2022/12/3 19:20,24675,2022/12/3 19:46,2022/12/3 20:16,2022/12/3 19:33,2022/12/3 19:47,2022/12/3 19:55,0
NL712J,1,4,2,2022/12/3 19:21,2022/12/3 19:20,65594,2022/12/3 20:18,2022/12/3 20:48,2022/12/3 19:40,2022/12/3 19:48,2022/12/3 20:00,0
YC480Z,1,4,2,2022/12/3 19:20,2022/12/3 19:20,73174,2022/12/3 20:40,2022/12/3 21:10,2022/12/3 20:13,2022/12/3 20:29,2022/12/3 20:46,0
BY045P,1,4,2,2022/12/3 19:21,2022/12/3 19:20,5329,2022/12/3 19:58,2022/12/3 20:28,2022/12/3 19:25,2022/12/3 19:36,2022/12/3 19:55,0
IT895E,1,4,2,2022/12/3 19:21,2022/12/3 19:20,32059,2022/12/3 19:53,2022/12/3 20:23,2022/12/3 19:27,2022/12/3 19:34,2022/12/3 19:46,0
SU145B,1,4,2,2022/12/3 19:20,2022/12/3 19:20,58405,2022/12/3 19:53,2022/12/3 20:23,2022/12/3 19:39,2022/12/3 19:47,2022/12/3 19:52,0
KG719Z,1,4,2,2022/12/3 19:21,2022/12/3 19:20,70274,2022/12/3 19:53,2022/12/3 20:23,2022/12/3 19:25,2022/12/3 19:27,2022/12/3 19:43,0
DG786V,1,4,2,2022/12/3 19:21,2022/12/3 19:21,73402,2022/12/3 20:18,2022/12/3 20:48,2022/12/3 19:40,2022/12/3 19:48,2022/12/3 20:07,0
NC578Z,1,91,2,2022/12/3 19:22,2022/12/3 19:21,0,2022/12/3 19:52,2022/12/3 20:22,,,,1
QN284R,1,4,2,2022/12/3 19:21,2022/12/3 19:21,73162,2022/12/3 20:17,2022/12/3 20:47,2022/12/3 19:49,2022/12/3 20:05,2022/12/3 20:28,0
JI517H,1,4,2,2022/12/3 19:21,2022/12/3 19:21,73422,2022/12/3 20:19,2022/12/3 20:49,2022/12/3 19:45,2022/12/3 19:59,2022/12/3 20:16,0
SE718G,1,4,2,2022/12/3 19:21,2022/12/3 19:21,69491,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:49,2022/12/3 19:59,2022/12/3 20:07,0
XJ493Z,1,4,2,2022/12/3 19:21,2022/12/3 19:21,39758,2022/12/3 19:44,2022/12/3 20:14,2022/12/3 19:26,2022/12/3 19:37,2022/12/3 19:46,0
WI053O,1,4,2,2022/12/3 19:21,2022/12/3 19:21,59307,2022/12/3 19:51,2022/12/3 20:21,2022/12/3 19:27,2022/12/3 19:31,2022/12/3 19:42,0
SL489Q,1,4,2,2022/12/3 19:21,2022/12/3 19:21,73316,2022/12/3 20:04,2022/12/3 20:34,2022/12/3 19:36,2022/12/3 19:43,2022/12/3 19:56,0
NJ968Z,1,4,2,2022/12/3 19:21,2022/12/3 19:21,33544,2022/12/3 19:59,2022/12/3 20:29,2022/12/3 19:30,2022/12/3 19:36,2022/12/3 19:51,0
YK207P,1,4,2,2022/12/3 19:21,2022/12/3 19:21,3831,2022/12/3 20:19,2022/12/3 20:49,2022/12/3 19:40,2022/12/3 19:44,2022/12/3 19:59,0
OU346F,1,4,2,2022/12/3 19:22,2022/12/3 19:21,65976,2022/12/3 19:59,2022/12/3 20:29,2022/12/3 19:29,2022/12/3 19:37,2022/12/3 19:50,0
MI439H,1,4,2,2022/12/3 19:21,2022/12/3 19:21,20557,2022/12/3 19:54,2022/12/3 20:24,2022/12/3 19:30,2022/12/3 19:38,2022/12/3 19:47,0
XY061F,1,4,2,2022/12/3 19:21,2022/12/3 19:21,2903,2022/12/3 20:04,2022/12/3 20:34,2022/12/3 19:46,2022/12/3 20:04,2022/12/3 20:14,0
YT506G,1,4,2,2022/12/3 19:21,2022/12/3 19:21,61427,2022/12/3 19:39,2022/12/3 20:09,2022/12/3 19:22,2022/12/3 19:30,2022/12/3 19:37,0
YL612K,1,4,2,2022/12/3 19:22,2022/12/3 19:21,8400,2022/12/3 19:49,2022/12/3 20:19,2022/12/3 19:30,2022/12/3 19:38,2022/12/3 19:51,0
PH032X,1,4,2,2022/12/3 19:21,2022/12/3 19:21,21509,2022/12/3 19:54,2022/12/3 20:24,2022/12/3 19:25,2022/12/3 19:39,2022/12/3 19:55,0
KH360D,1,6,2,,2022/12/3 19:21,0,2022/12/3 19:54,2022/12/3 20:24,,,,1
UH976X,1,4,2,2022/12/3 19:22,2022/12/3 19:21,58071,2022/12/3 19:59,2022/12/3 20:29,2022/12/3 19:31,2022/12/3 19:35,2022/12/3 19:47,0
MT216B,1,4,2,2022/12/3 19:23,2022/12/3 19:22,60025,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:27,2022/12/3 19:39,2022/12/3 19:49,0
AR742S,1,4,2,2022/12/3 19:22,2022/12/3 19:22,38616,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:32,2022/12/3 19:41,2022/12/3 19:45,0
CU475E,1,4,2,2022/12/3 19:22,2022/12/3 19:22,21262,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:34,2022/12/3 19:52,2022/12/3 20:03,0
TJ167D,1,4,2,2022/12/3 19:22,2022/12/3 19:22,14590,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:27,2022/12/3 19:37,2022/12/3 19:46,0
WU326R,1,4,2,2022/12/3 19:23,2022/12/3 19:22,65606,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:37,2022/12/3 19:43,2022/12/3 19:48,0
PX160X,1,4,2,2022/12/3 19:22,2022/12/3 19:22,24911,2022/12/3 19:52,2022/12/3 20:22,2022/12/3 19:45,2022/12/3 20:09,2022/12/3 20:28,0
QN823Y,1,4,2,2022/12/3 19:22,2022/12/3 19:22,21648,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:27,2022/12/3 19:31,2022/12/3 19:38,0
XZ718L,1,5,2,,2022/12/3 19:22,0,2022/12/3 20:09,2022/12/3 20:39,,,,0
CO269O,1,4,2,2022/12/3 19:23,2022/12/3 19:22,34469,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:32,2022/12/3 19:41,2022/12/3 19:56,0
IZ452F,1,4,2,2022/12/3 19:22,2022/12/3 19:22,8651,2022/12/3 20:05,2022/12/3 20:35,2022/12/3 19:45,2022/12/3 19:50,2022/12/3 20:06,0
WH592D,1,4,2,2022/12/3 19:22,2022/12/3 19:22,28140,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:27,2022/12/3 19:48,2022/12/3 20:08,0
GI013N,1,4,2,2022/12/3 19:23,2022/12/3 19:22,70263,2022/12/3 19:55,2022/12/3 20:25,2022/12/3 19:41,2022/12/3 19:53,2022/12/3 19:59,0
QN231S,1,4,2,2022/12/3 19:24,2022/12/3 19:22,17543,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:35,2022/12/3 19:44,2022/12/3 19:54,0
FZ798M,1,4,2,2022/12/3 19:22,2022/12/3 19:22,52910,2022/12/3 20:00,2022/12/3 20:30,2022/12/3 19:40,2022/12/3 19:52,2022/12/3 20:04,0
XH409V,1,4,2,2022/12/3 19:22,2022/12/3 19:22,6834,2022/12/3 20:13,2022/12/3 20:43,2022/12/3 19:48,2022/12/3 19:56,2022/12/3 20:12,0
UZ628R,1,4,2,2022/12/3 19:22,2022/12/3 19:22,67825,2022/12/3 19:45,2022/12/3 20:15,2022/12/3 19:57,2022/12/3 20:00,2022/12/3 20:16,0
HV786Q,1,4,2,2022/12/3 19:22,2022/12/3 19:22,8423,2022/12/3 20:05,2022/12/3 20:35,2022/12/3 19:27,2022/12/3 19:33,2022/12/3 19:47,0
DT184F,1,4,2,2022/12/3 19:22,2022/12/3 19:22,63955,2022/12/3 19:50,2022/12/3 20:20,2022/12/3 19:36,2022/12/3 19:45,2022/12/3 19:59,0
