order_id,user_id,driver_id,ordered_at,amount,coupon,is_cancel,rating,delivery_min
ORD14440,U1244,D255,2024/12/5 15:50,2016,1,0,4.2,25.6
ORD12998,U1162,D262,2024/12/5 15:52,2015,0,0,4.1,28.8
ORD10066,U1004,D309,2024/12/5 15:55,2231,0,0,3.6,22.7
ORD12479,U1134,D292,2024/12/5 15:58,2626,0,0,4.2,24.5
ORD13176,U1172,D266,2024/12/5 16:13,3018,1,0,4.1,24.2
ORD22687,U1710,D231,2024/12/5 16:49,2134,0,0,3.9,30.2
ORD14162,U1228,D211,2024/12/5 16:51,2549,1,0,4.6,27.4
ORD17260,U1406,D256,2024/12/5 17:10,2300,0,0,4.7,26.9
ORD22610,U1708,D215,2024/12/5 17:10,2337,0,0,3.8,24.6
ORD12937,U1158,D217,2024/12/5 17:17,1412,1,0,3.8,25.9
ORD22081,U1677,D316,2024/12/5 17:20,1522,0,0,3.6,22.9
ORD10962,U1054,D291,2024/12/5 17:20,1324,0,0,4.6,26.2
ORD20144,U1570,D206,2024/12/5 17:21,2688,0,0,4.1,25.9
ORD18637,U1487,D297,2024/12/5 17:28,2918,1,0,4.5,28
ORD24022,U1784,D311,2024/12/5 17:35,1215,0,0,4.3,29.1
ORD10737,U1041,D245,2024/12/5 17:40,3187,1,0,4.3,25.7
ORD18278,U1459,D283,2024/12/5 18:07,3028,0,0,4.4,29.2
ORD19780,U1545,D316,2024/12/5 18:13,2260,0,0,4.4,26.7
ORD21468,U1647,D221,2024/12/5 18:18,2491,0,0,4.4,24.3
ORD20330,U1580,D311,2024/12/5 18:22,2965,0,0,4.9,22.6
ORD16594,U1362,D277,2024/12/5 18:28,3079,0,0,3.8,25.6
ORD11415,U1077,D259,2024/12/5 18:31,2568,1,0,3.7,25.6
ORD18017,U1444,D235,2024/12/5 18:31,2435,0,0,4.2,25.7
ORD21477,U1647,D239,2024/12/5 18:52,2893,0,0,4.6,24.1
ORD20324,U1580,D202,2024/12/5 18:52,2145,0,0,4.5,23.3
ORD17402,U1414,D317,2024/12/5 18:52,2532,0,0,4.2,29
ORD23486,U1758,D260,2024/12/5 18:57,1969,0,0,4.4,23.4
ORD14849,U1267,D206,2024/12/5 18:59,2449,1,0,4.6,25.9
ORD19766,U1545,D206,2024/12/5 18:59,1904,1,0,4.3,27.1
ORD18487,U1472,D261,2024/12/5 19:05,1492,0,0,3.6,36.2
ORD23911,U1778,D297,2024/12/5 19:05,2131,1,0,4.2,22.7
ORD14910,U1269,D256,2024/12/5 19:08,2594,0,0,3.7,38.5
ORD14621,U1255,D309,2024/12/5 19:19,2962,0,0,4.1,32
ORD15820,U1318,D255,2024/12/5 19:32,3025,1,0,3.7,32.1
ORD23403,U1756,D303,2024/12/5 19:47,1251,0,0,4.2,32.3
ORD23005,U1737,D220,2024/12/5 19:47,1617,1,0,4,25.2
ORD17940,U1441,D256,2024/12/5 19:49,,0,1,,
ORD22576,U1705,D224,2024/12/5 19:51,1665,0,0,4.2,25.1
ORD16529,U1357,D319,2024/12/5 19:57,2265,0,0,4.2,26.8
ORD19214,U1519,D250,2024/12/5 20:02,1290,0,0,4.1,34.6
ORD12025,U1114,D206,2024/12/5 20:02,3117,0,0,3.5,36.7
ORD16601,U1362,D314,2024/12/5 20:09,2539,1,0,4.2,36.1
ORD21451,U1647,D272,2024/12/5 20:11,2147,0,0,4.2,35.1
ORD22097,U1678,D286,2024/12/5 20:11,2094,0,0,4,35.3
ORD22166,U1681,D271,2024/12/5 20:13,2566,0,0,4.2,36.5
ORD14364,U1238,D309,2024/12/5 20:17,2035,0,0,3.7,42.4
ORD16613,U1362,D265,2024/12/5 20:20,1507,0,0,4.6,30.9
ORD22301,U1689,D287,2024/12/5 20:28,2095,0,0,3.9,30.8
ORD13895,U1217,D241,2024/12/5 20:41,2812,0,0,4.6,26.3
ORD11711,U1092,D219,2024/12/5 20:45,2551,0,0,4,37.3
ORD21836,U1667,D252,2024/12/5 20:54,2067,1,0,4,35.6
ORD13003,U1163,D236,2024/12/5 21:00,1380,0,0,4.4,24.9
ORD10316,U1016,D206,2024/12/5 21:07,1595,1,0,3.9,35.8
ORD16709,U1371,D286,2024/12/5 21:19,1903,0,0,3.8,35.6
ORD22985,U1735,D251,2024/12/5 21:28,1261,0,0,4.3,23.4
ORD15083,U1281,D227,2024/12/5 21:30,2879,1,0,4,31
ORD11411,U1076,D259,2024/12/5 21:33,2126,0,0,4.5,27.9
ORD15853,U1320,D257,2024/12/5 21:42,1395,0,0,4.2,24.2
ORD17452,U1418,D255,2024/12/5 21:50,1324,0,0,4,38.2
ORD11074,U1059,D250,2024/12/5 21:56,2759,0,0,3.4,36.1
ORD10180,U1011,D227,2024/12/5 22:04,2344,1,0,3.7,34.6
ORD10313,U1016,D227,2024/12/5 22:05,2596,0,0,4.4,31.4
ORD15915,U1323,D295,2024/12/5 22:13,3100,0,0,4.3,26.2
ORD16079,U1331,D295,2024/12/5 22:14,2773,0,0,4.8,24.1
ORD10666,U1038,D238,2024/12/5 22:18,3186,1,0,4.1,23.5
ORD20465,U1586,D300,2024/12/5 22:25,1575,0,0,3.7,35.7
ORD12562,U1138,D231,2024/12/5 22:34,1972,0,0,3.6,37.9
ORD14961,U1274,D205,2024/12/5 22:40,1390,0,0,4,25.7
ORD16327,U1349,D213,2024/12/5 22:56,2164,1,0,4.7,25.3
ORD14209,U1230,D304,2024/12/5 23:00,2112,0,0,5,27.6
ORD23774,U1771,D241,2024/12/5 23:07,2739,0,0,5,23.1
ORD16107,U1332,D232,2024/12/5 23:21,1489,0,0,4.7,24.7
ORD21702,U1658,D316,2024/12/5 23:25,1627,0,0,4.5,32.4
ORD10985,U1055,D255,2024/12/5 23:54,2602,0,0,4.1,35.1
ORD15794,U1316,D308,2024/12/6 0:01,2747,0,0,4.6,32.2
ORD23773,U1771,D214,2024/12/6 0:23,1737,1,0,4.6,24.4
ORD15600,U1308,D316,2024/12/6 4:40,1791,0,0,4.1,23.8
ORD18950,U1503,D225,2024/12/6 5:27,,1,1,,
ORD23647,U1765,D309,2024/12/6 5:43,1605,1,0,4.1,22.1
ORD19171,U1514,D256,2024/12/6 5:45,2894,0,0,4.2,23.7
ORD21435,U1646,D244,2024/12/6 6:03,1925,0,0,4.2,23.4
ORD22796,U1722,D240,2024/12/6 6:19,1785,0,0,4.3,23.6
ORD18778,U1494,D255,2024/12/6 6:34,1648,0,0,4.6,25.2
ORD18618,U1483,D243,2024/12/6 7:03,2611,0,0,4.1,25.7
ORD22136,U1678,D303,2024/12/6 7:08,1340,0,0,4.8,28.4
ORD17002,U1388,D301,2024/12/6 7:19,2309,0,0,4.2,26.4
ORD15977,U1326,D211,2024/12/6 7:23,2009,0,0,4.5,21.9
ORD22554,U1704,D284,2024/12/6 7:25,1704,0,0,4.4,21.5
ORD21180,U1630,D227,2024/12/6 7:37,2368,1,0,3.8,28.5
ORD16860,U1382,D309,2024/12/6 7:47,1768,0,0,4.4,29.2
ORD16904,U1385,D227,2024/12/6 8:30,2411,0,0,4.3,26
ORD12180,U1120,D250,2024/12/6 8:57,2607,0,0,4.8,28.3
ORD15489,U1299,D200,2024/12/6 9:03,1827,0,0,4,26.5
ORD19925,U1559,D243,2024/12/6 9:11,1579,0,0,4,27.2
ORD19385,U1527,D219,2024/12/6 9:11,1409,0,0,4.5,25.3
ORD18265,U1459,D283,2024/12/6 9:36,2602,0,0,4.4,25.2
ORD12915,U1157,D300,2024/12/6 9:41,1889,1,0,3.8,25.5
ORD20746,U1602,D296,2024/12/6 9:52,2940,1,0,3.9,24.6
ORD14747,U1262,D224,2024/12/6 10:02,2008,0,0,4.7,22.4
ORD22712,U1712,D286,2024/12/6 10:02,2818,0,0,4.2,19.9
ORD14590,U1254,D253,2024/12/6 10:04,2361,0,0,4.1,20.9
ORD20885,U1615,D284,2024/12/6 10:13,1703,1,0,4.4,21.9
ORD19148,U1514,D250,2024/12/6 10:14,1428,1,0,4.4,27.8
ORD11020,U1058,D317,2024/12/6 10:17,1891,0,0,4.3,28.7
ORD11286,U1070,D261,2024/12/6 10:30,3066,0,0,3.8,28
ORD15602,U1308,D223,2024/12/6 10:32,3136,0,0,4.8,25
ORD23787,U1772,D250,2024/12/6 10:34,1282,1,0,4.6,29
ORD12511,U1136,D258,2024/12/6 10:37,1977,0,0,4.3,27.2
ORD22587,U1705,D245,2024/12/6 10:46,2492,0,0,4.2,23.6
ORD14028,U1222,D242,2024/12/6 10:50,2187,1,0,4.1,28.8
ORD22899,U1731,D240,2024/12/6 10:53,2112,1,0,3.6,24.3
ORD11713,U1092,D300,2024/12/6 10:55,1665,0,0,4.5,28.1
ORD10559,U1032,D263,2024/12/6 10:57,1887,0,0,4.5,26.9
ORD12238,U1123,D254,2024/12/6 11:03,1276,1,0,4,31.7
ORD13218,U1176,D263,2024/12/6 11:10,2859,0,0,4.3,26
ORD14244,U1232,D270,2024/12/6 11:11,3160,1,0,4.5,24.6
ORD11820,U1098,D256,2024/12/6 11:14,1531,1,0,4.3,28.7
ORD11304,U1071,D229,2024/12/6 11:16,1513,0,0,4.8,23.6
ORD16834,U1379,D205,2024/12/6 11:17,1507,0,0,4.4,25.5
ORD10437,U1025,D296,2024/12/6 11:20,2040,1,0,3.9,24.3
ORD17154,U1400,D210,2024/12/6 11:38,2140,1,0,4.4,23.5
ORD22143,U1680,D216,2024/12/6 11:40,1904,1,0,4.1,25.8
ORD18301,U1460,D283,2024/12/6 11:44,1758,0,0,3.6,26.8
ORD10095,U1006,D264,2024/12/6 11:46,2550,1,0,4,23.4
ORD18731,U1493,D230,2024/12/6 11:48,2615,1,0,4.7,28.4
ORD18992,U1505,D208,2024/12/6 11:49,1655,1,0,4.1,24.3
ORD18718,U1492,D231,2024/12/6 11:50,2970,1,0,4.6,25
ORD10046,U1003,D272,2024/12/6 12:05,2869,0,0,4.5,22.8
ORD15248,U1288,D301,2024/12/6 12:06,1363,0,0,4.2,26.9
ORD11585,U1085,D301,2024/12/6 12:07,2116,1,0,4.5,30.6
ORD18281,U1460,D283,2024/12/6 12:10,3100,0,0,3.9,28.9
ORD13932,U1218,D256,2024/12/6 12:24,2386,0,0,4,28.1
ORD17074,U1397,D217,2024/12/6 12:26,1892,0,0,4.6,28.4
ORD23835,U1774,D309,2024/12/6 12:35,3084,0,0,4.9,26.8
ORD15159,U1285,D230,2024/12/6 12:36,1907,0,0,3.9,29.4
ORD14473,U1246,D237,2024/12/6 12:37,2915,0,0,4.1,24
ORD15206,U1286,D206,2024/12/6 12:43,3184,1,0,4,26.1
ORD21437,U1646,D246,2024/12/6 12:43,3138,0,0,4.3,31.2
ORD23868,U1775,D303,2024/12/6 12:49,2106,0,0,4.5,25.3
ORD14066,U1223,D233,2024/12/6 12:52,1584,0,0,4.3,30.3
ORD18062,U1448,D226,2024/12/6 13:00,1700,0,0,4.7,23.5
ORD19404,U1528,D263,2024/12/6 13:09,2163,1,0,4.2,23.7
ORD11923,U1106,D200,2024/12/6 13:14,1959,1,0,4.4,24.4
ORD20285,U1579,D223,2024/12/6 13:25,2005,0,0,4.4,25
ORD11482,U1078,D254,2024/12/6 13:29,3017,0,0,4.8,28.8
ORD14763,U1262,D224,2024/12/6 13:51,3041,0,0,3.8,28.4
ORD14826,U1266,D223,2024/12/6 14:02,,0,1,,
ORD19423,U1529,D297,2024/12/6 14:18,1379,1,0,4.7,21.5
ORD11009,U1056,D250,2024/12/6 14:28,1376,0,0,4.5,25.9
ORD16321,U1348,D251,2024/12/6 14:30,1956,1,0,4.5,25.1
ORD20740,U1601,D200,2024/12/6 14:35,1266,0,0,3.6,24.9
ORD21419,U1646,D287,2024/12/6 14:49,1311,0,0,4.7,24.2
ORD19701,U1543,D295,2024/12/6 14:55,2069,0,0,4.3,26
ORD24163,U1795,D318,2024/12/6 15:08,2200,1,0,4.5,27.5
ORD16197,U1339,D296,2024/12/6 15:11,2138,0,0,4.3,25.8
ORD12826,U1151,D308,2024/12/6 15:14,2866,0,0,4.7,24.4
ORD22074,U1677,D290,2024/12/6 15:20,2826,0,0,3.8,21.8
ORD10786,U1044,D278,2024/12/6 15:24,3030,0,0,4,29
ORD17780,U1435,D206,2024/12/6 15:47,2801,0,0,4,24.5
ORD14647,U1256,D286,2024/12/6 15:50,2581,1,0,5,22.8
ORD20129,U1567,D316,2024/12/6 15:55,2120,1,0,4.3,26.6
ORD22835,U1725,D279,2024/12/6 16:23,1829,1,0,3.9,23.9
ORD14404,U1240,D278,2024/12/6 16:24,1266,1,0,4.1,25
ORD11515,U1080,D252,2024/12/6 16:34,2946,0,0,4.3,25.4
ORD15983,U1326,D262,2024/12/6 16:41,2714,0,0,4.3,23.8
ORD18786,U1495,D211,2024/12/6 16:47,2669,0,0,4.3,27.8
ORD18544,U1478,D214,2024/12/6 16:49,2683,1,0,4.6,24.7
ORD12614,U1141,D283,2024/12/6 16:51,1785,0,0,4.3,28.3
ORD10392,U1022,D294,2024/12/6 16:54,2922,1,0,4.9,24.8
ORD21718,U1658,D223,2024/12/6 17:06,2762,1,0,4,28.3
ORD21578,U1652,D221,2024/12/6 17:34,1896,0,0,4,23.5
ORD18175,U1455,D265,2024/12/6 17:41,2907,1,0,4.6,25.2
ORD18404,U1469,D228,2024/12/6 17:42,2523,1,0,4.1,22.6
ORD11322,U1072,D269,2024/12/6 18:02,3083,0,0,4.5,23.9
ORD20508,U1587,D262,2024/12/6 18:03,2506,1,0,4.3,27.6
ORD19188,U1515,D272,2024/12/6 18:07,1772,1,0,3.9,24.3
ORD10694,U1039,D309,2024/12/6 18:10,2070,1,0,4.3,25.2
ORD13540,U1198,D292,2024/12/6 18:16,1887,1,0,4.8,27.4
ORD20528,U1588,D232,2024/12/6 18:20,2274,0,0,5,23.3
ORD15598,U1308,D282,2024/12/6 18:21,,0,1,,
ORD23045,U1739,D224,2024/12/6 18:22,1984,1,0,4.8,21.4
ORD18259,U1459,D318,2024/12/6 18:23,1654,0,0,4,25.6
ORD22790,U1720,D208,2024/12/6 18:27,2079,1,0,4.6,20.5
ORD22694,U1710,D250,2024/12/6 18:29,1241,1,0,4.3,29.2
ORD23603,U1763,D292,2024/12/6 18:34,3133,0,0,5,26.2
ORD17618,U1427,D283,2024/12/6 18:38,1998,0,0,4.3,29.9
ORD15280,U1291,D316,2024/12/6 18:42,2569,1,0,4.8,23.7
ORD17266,U1407,D313,2024/12/6 18:43,1982,1,0,3.9,23
ORD21980,U1673,D243,2024/12/6 18:45,1278,0,0,4.4,25.3
ORD19248,U1521,D308,2024/12/6 18:45,1953,1,0,4.7,27.7
ORD15872,U1321,D251,2024/12/6 18:46,1460,0,0,4.8,24.1
ORD22200,U1682,D301,2024/12/6 18:51,1596,0,0,3.9,23.5
ORD14814,U1266,D290,2024/12/6 19:27,3163,0,0,3,36.1
ORD11905,U1104,D286,2024/12/6 19:35,1922,1,0,4.2,36
ORD21401,U1645,D277,2024/12/6 19:39,2802,0,0,4.2,35.8
ORD16385,U1352,D249,2024/12/6 19:39,2890,0,0,4,36.6
ORD12710,U1147,D312,2024/12/6 19:42,2051,1,0,4.1,25.1
ORD13137,U1168,D265,2024/12/6 19:51,,0,1,,
ORD12370,U1128,D249,2024/12/6 19:51,1792,0,0,3.3,36.9
ORD20218,U1576,D289,2024/12/6 19:54,1435,0,0,3.8,29.1
ORD23465,U1758,D275,2024/12/6 20:13,1975,0,0,4,34.2
ORD23964,U1781,D308,2024/12/6 20:17,1864,1,0,4,34.5
ORD15099,U1282,D283,2024/12/6 20:27,,1,1,,
ORD11710,U1092,D263,2024/12/6 20:30,1980,0,0,4.4,31.7
ORD17307,U1411,D262,2024/12/6 20:32,1807,1,0,3.9,32.8
ORD17216,U1403,D251,2024/12/6 20:35,1412,1,0,4.4,29.5
ORD11334,U1072,D269,2024/12/6 20:36,2057,0,0,3.7,23.9
ORD20510,U1587,D272,2024/12/6 20:39,2752,1,0,3.6,40
ORD13717,U1207,D303,2024/12/6 20:41,2846,0,0,4.7,29.4
ORD12389,U1129,D299,2024/12/6 20:44,2924,0,0,4.5,22.4
ORD21090,U1627,D286,2024/12/6 20:45,1302,1,0,4.4,39
ORD10634,U1036,D276,2024/12/6 20:48,2626,0,0,4,36.4
ORD20363,U1583,D303,2024/12/6 21:05,1337,0,0,3.1,40.1
ORD16848,U1380,D310,2024/12/6 21:13,1569,0,0,4,36.6
ORD14587,U1253,D281,2024/12/6 21:13,3096,1,0,4.3,23.8
ORD22239,U1684,D306,2024/12/6 21:30,2700,1,0,4.3,23.9
ORD13720,U1207,D256,2024/12/6 21:31,2247,0,0,3.7,30.8
ORD10792,U1046,D318,2024/12/6 21:31,2072,0,0,3.8,38.1
ORD16113,U1333,D285,2024/12/6 21:31,1958,0,0,4.1,19.4
ORD10269,U1015,D305,2024/12/6 21:38,2857,0,0,4.1,35.8
ORD13229,U1176,D231,2024/12/6 21:41,1337,0,0,3.7,36.7
ORD13166,U1169,D211,2024/12/6 21:56,1945,0,0,4.1,36.3
ORD10122,U1009,D298,2024/12/6 22:09,2297,1,0,4.1,25.1
ORD16868,U1382,D208,2024/12/6 22:27,3010,0,0,4.3,31.4
ORD21334,U1640,D202,2024/12/6 22:28,2422,1,0,4.2,36.4
ORD23639,U1765,D309,2024/12/6 22:28,1580,0,0,4.3,31.6
ORD10777,U1044,D258,2024/12/6 22:31,2017,0,0,4.2,30.7
ORD17308,U1411,D272,2024/12/6 22:31,1773,0,0,3.8,36.3
ORD11531,U1081,D244,2024/12/6 22:33,1286,1,0,4,33.8
ORD21562,U1651,D216,2024/12/6 22:42,2945,1,0,4.4,23.5
ORD12381,U1128,D287,2024/12/6 22:45,3095,0,0,3.8,36.1
ORD10189,U1012,D247,2024/12/6 22:49,3134,1,0,4.5,26.5
ORD19312,U1523,D228,2024/12/6 22:49,2193,0,0,4.2,32.4
ORD21005,U1623,D281,2024/12/6 22:57,2719,1,0,4.2,22
ORD11254,U1069,D234,2024/12/6 23:02,1666,0,0,3.8,35.1
ORD20772,U1605,D279,2024/12/6 23:09,2852,0,0,3.7,33.3
ORD12941,U1159,D315,2024/12/6 23:16,1424,0,0,4.2,25.5
ORD10942,U1053,D229,2024/12/6 23:22,1371,1,0,4.9,21.9
ORD18605,U1483,D259,2024/12/6 23:44,1589,0,0,4.1,24.9
ORD20164,U1572,D272,2024/12/7 0:41,2992,0,0,3.6,33.6
ORD12806,U1151,D290,2024/12/7 0:58,2951,1,0,3.5,33.2
ORD15108,U1283,D205,2024/12/7 1:03,1465,0,0,4.6,25.6
ORD11121,U1060,D311,2024/12/7 1:56,1762,0,0,3.8,33.2
ORD12216,U1122,D216,2024/12/7 1:57,1209,0,0,4.4,23.2
ORD19620,U1539,D232,2024/12/7 3:01,2162,1,0,4.2,24
ORD20512,U1587,D262,2024/12/7 3:41,2993,1,0,4.7,28
ORD15131,U1284,D250,2024/12/7 4:50,1550,0,0,4.3,27.6
ORD19307,U1523,D265,2024/12/7 5:03,2047,0,0,4.2,26.9
ORD19102,U1510,D252,2024/12/7 5:25,2642,0,0,4.4,27.1
ORD23732,U1769,D224,2024/12/7 5:48,1367,0,0,4.2,27.8
ORD19158,U1514,D250,2024/12/7 6:03,2972,0,0,3.8,26
ORD11196,U1064,D279,2024/12/7 6:16,1826,1,0,3.9,25.4
ORD18556,U1478,D235,2024/12/7 6:39,1526,1,0,4.1,25.5
ORD21602,U1653,D225,2024/12/7 7:26,1792,0,0,4.3,24.1
ORD20254,U1578,D267,2024/12/7 7:42,1285,1,0,3.9,25.1
ORD21634,U1655,D230,2024/12/7 7:54,2786,0,0,4,26.7
ORD21075,U1627,D219,2024/12/7 8:01,2927,0,0,4,28
ORD16928,U1386,D262,2024/12/7 8:07,2719,1,0,4.6,25.9
ORD13447,U1193,D241,2024/12/7 8:11,1790,0,0,4.6,27.6
ORD15913,U1323,D295,2024/12/7 8:31,2609,0,0,4.1,26.8
ORD14520,U1248,D317,2024/12/7 8:32,2693,0,0,4.2,24.4
ORD11104,U1060,D271,2024/12/7 8:34,2075,0,0,4.6,27.6
ORD12199,U1121,D265,2024/12/7 8:39,1822,1,0,4.5,26.6
ORD21835,U1667,D294,2024/12/7 8:59,2629,1,0,4.2,26.7
ORD11001,U1056,D303,2024/12/7 9:03,3099,0,0,4.6,26.4
ORD21852,U1670,D277,2024/12/7 9:03,2002,0,0,3.5,24.1
ORD12035,U1114,D227,2024/12/7 9:04,2532,0,0,4.1,22.9
ORD13724,U1208,D219,2024/12/7 9:31,2950,1,0,4,25.2
ORD12586,U1139,D229,2024/12/7 9:33,1337,1,0,4.7,22.4
ORD12550,U1137,D244,2024/12/7 9:40,1843,0,0,4.7,26.1
ORD18080,U1451,D209,2024/12/7 9:48,1220,1,0,4.2,23.7
ORD18537,U1478,D235,2024/12/7 9:58,3128,0,0,4.7,22.5
ORD21746,U1659,D290,2024/12/7 9:58,1518,0,0,4.6,28.7
ORD22575,U1705,D315,2024/12/7 10:06,2514,0,0,4.1,22.7
ORD15066,U1280,D286,2024/12/7 10:07,1917,1,0,4.7,24.4
ORD19035,U1506,D211,2024/12/7 10:13,2126,0,0,4.8,28.1
ORD12538,U1137,D302,2024/12/7 10:16,1778,0,0,4.2,20.5
ORD15822,U1319,D269,2024/12/7 10:37,2698,0,0,4.2,25.6
ORD14549,U1251,D211,2024/12/7 10:38,2931,1,0,3.9,26.6
ORD20514,U1587,D211,2024/12/7 10:51,2333,1,0,4.3,23.7
ORD20438,U1585,D232,2024/12/7 11:01,1520,0,0,4,25.4
ORD24165,U1795,D317,2024/12/7 11:09,2889,1,0,4.3,24.6
ORD22428,U1695,D242,2024/12/7 11:22,2667,1,0,4.1,25.7
ORD18701,U1490,D315,2024/12/7 11:22,2604,1,0,4.5,24.8
ORD19019,U1505,D206,2024/12/7 11:25,2039,0,0,4.5,24.6
ORD22287,U1689,D277,2024/12/7 11:27,2624,1,0,4.4,23.5
ORD16666,U1366,D282,2024/12/7 11:31,1858,1,0,4.1,26.5
ORD13911,U1218,D263,2024/12/7 11:33,1757,0,0,4.1,25.9
ORD14969,U1274,D205,2024/12/7 11:36,1883,0,0,4.2,25.8
ORD14029,U1222,D268,2024/12/7 11:46,2089,1,0,4.4,22.6
ORD12997,U1162,D239,2024/12/7 11:47,1501,1,0,4.9,25.9
ORD13023,U1164,D202,2024/12/7 11:49,,0,1,,
ORD18237,U1458,D216,2024/12/7 11:57,,1,1,,
ORD17292,U1411,D255,2024/12/7 12:01,3193,0,0,4,25.5
ORD23550,U1762,D256,2024/12/7 12:08,1774,0,0,4.5,24.4
ORD14592,U1254,D312,2024/12/7 12:16,1683,0,0,4,25
ORD13029,U1165,D260,2024/12/7 12:19,2513,0,0,5,25.6
ORD12816,U1151,D208,2024/12/7 12:27,2253,0,0,3.9,26.6
ORD14196,U1229,D219,2024/12/7 12:32,1639,0,0,4.1,26.5
ORD19737,U1544,D316,2024/12/7 12:35,2565,0,0,3.8,29.1
ORD21940,U1672,D254,2024/12/7 12:45,1870,0,0,3.7,28.3
ORD11907,U1104,D256,2024/12/7 12:46,1978,0,0,4.1,24.6
ORD12851,U1154,D259,2024/12/7 12:49,1968,0,0,4.8,24.4
ORD14907,U1269,D263,2024/12/7 12:51,2171,1,0,4.1,21.4
ORD18815,U1495,D262,2024/12/7 12:54,3158,1,0,4,28.4
ORD16440,U1354,D203,2024/12/7 13:02,2146,0,0,4.6,25.3
ORD21324,U1637,D227,2024/12/7 13:13,1323,1,0,4.4,22.8
ORD10631,U1036,D276,2024/12/7 13:15,2899,0,0,4.4,29
ORD11880,U1103,D224,2024/12/7 13:18,2648,0,0,4.4,30.1
ORD14493,U1247,D286,2024/12/7 13:24,2398,0,0,4.4,24.9
ORD12185,U1120,D303,2024/12/7 13:29,2911,0,0,4.7,28.9
ORD11975,U1109,D318,2024/12/7 13:38,1596,1,0,4.3,28.2
ORD18658,U1488,D291,2024/12/7 13:46,1608,0,0,4.2,25.4
ORD17448,U1418,D317,2024/12/7 13:47,2964,1,0,4.3,26.6
ORD14955,U1273,D243,2024/12/7 13:48,3173,1,0,4.3,25.2
ORD12114,U1118,D303,2024/12/7 13:53,1655,1,0,4,29.2
ORD12783,U1150,D291,2024/12/7 13:54,3135,0,0,4.7,25.8
ORD20981,U1621,D275,2024/12/7 13:54,1474,1,0,3.8,28.9
ORD18583,U1482,D301,2024/12/7 14:05,3021,0,0,4,27.8
ORD21667,U1656,D210,2024/12/7 14:11,2431,0,0,4.4,23.9
ORD17301,U1411,D283,2024/12/7 14:12,2720,0,0,4.4,30.9
ORD12871,U1154,D259,2024/12/7 14:15,1289,0,0,3.7,30.8
ORD20336,U1580,D246,2024/12/7 14:17,1900,0,0,4.4,25.2
ORD23241,U1748,D304,2024/12/7 14:24,1809,1,0,4.2,25.4
ORD19778,U1545,D208,2024/12/7 14:27,1857,0,0,4.5,27
ORD16013,U1327,D257,2024/12/7 14:30,2950,0,0,4.1,23.4
ORD22282,U1689,D244,2024/12/7 14:36,1558,0,0,4.3,23.4
ORD12790,U1150,D291,2024/12/7 14:41,1814,0,0,4.4,27
ORD10953,U1054,D291,2024/12/7 14:59,2267,1,0,4.2,27.2
ORD22681,U1710,D231,2024/12/7 15:01,3027,0,0,4,28.3
ORD18642,U1487,D298,2024/12/7 15:09,2823,0,0,4.4,24.2
ORD15623,U1309,D207,2024/12/7 15:12,2410,0,0,4.2,21.5
ORD23242,U1748,D210,2024/12/7 15:15,1415,1,0,3.6,25.6
ORD21704,U1658,D309,2024/12/7 15:15,2646,0,0,4.3,30.1
ORD20161,U1571,D312,2024/12/7 15:21,1431,1,0,3.8,24.1
ORD22647,U1709,D216,2024/12/7 15:25,2376,1,0,4.2,27.4
ORD14096,U1225,D303,2024/12/7 15:30,2725,0,0,3.9,28.3
ORD21858,U1670,D228,2024/12/7 15:33,1685,0,0,3.9,23.1
ORD17748,U1434,D250,2024/12/7 15:35,2280,0,0,4.3,26.3
ORD21985,U1673,D213,2024/12/7 15:36,3046,1,0,4.1,23.8
ORD18065,U1448,D313,2024/12/7 15:43,1323,0,0,4.2,24
ORD24153,U1794,D203,2024/12/7 15:44,2640,1,0,4.4,27.6
ORD19107,U1511,D248,2024/12/7 15:53,1696,0,0,4.4,24.8
ORD15910,U1323,D205,2024/12/7 15:53,2759,0,0,3.9,27.8
ORD20327,U1580,D230,2024/12/7 15:55,2179,1,0,4.9,26.9
ORD10236,U1014,D211,2024/12/7 16:04,1979,0,0,4,26.8
ORD18729,U1493,D310,2024/12/7 16:06,3091,0,0,4.2,26.8
ORD16014,U1327,D257,2024/12/7 16:09,2503,0,0,3.9,20.6
ORD23084,U1740,D219,2024/12/7 16:20,2526,0,0,4.2,27.1
ORD15693,U1312,D219,2024/12/7 16:37,1403,0,0,4.4,25.8
ORD23387,U1754,D299,2024/12/7 16:40,1200,1,0,4.5,24.6
ORD20943,U1619,D306,2024/12/7 16:48,2915,0,0,4.5,25.5
ORD17276,U1410,D213,2024/12/7 16:48,2810,1,0,4.3,31.4
ORD13595,U1202,D220,2024/12/7 16:51,1204,0,0,4.1,25.8
ORD21427,U1646,D234,2024/12/7 16:52,3108,0,0,4.6,22.9
ORD20106,U1566,D295,2024/12/7 16:56,2928,0,0,4.8,25.8
ORD22701,U1712,D219,2024/12/7 17:02,1907,0,0,4.3,27.7
ORD15139,U1284,D250,2024/12/7 17:02,1597,0,0,4.2,29
ORD22096,U1678,D250,2024/12/7 17:12,1550,0,0,4.3,24.9
ORD19627,U1541,D308,2024/12/7 17:15,2489,0,0,4.7,25.4
ORD19185,U1515,D221,2024/12/7 17:21,2766,1,0,4.6,21.8
ORD19290,U1523,D271,2024/12/7 17:29,2487,0,0,4.1,27.9
ORD18195,U1456,D230,2024/12/7 17:38,1497,1,0,4,21.3
